job,start_time,end_time,elapse,state,ip
vcf,13:45.0,14:56.8,71,COMPLETE,14.12.58.106
vcf,13:44.9,14:56.4,71,COMPLETE,14.12.24.160
vcf,13:46.4,14:57.4,71,COMPLETE,14.12.21.243
vcf,13:33.4,14:58.8,85,COMPLETE,14.12.60.86
vcf,13:33.8,14:59.0,85,COMPLETE,14.12.24.104
vcf,13:33.8,14:59.2,85,COMPLETE,14.12.63.213
vcf,13:34.5,14:59.1,84,COMPLETE,14.12.30.37
vcf,13:35.4,15:00.0,84,COMPLETE,14.12.54.118
vcf,13:36.9,14:59.5,82,COMPLETE,14.12.26.155
vcf,13:42.6,14:58.7,76,COMPLETE,14.12.26.250
vcf,13:44.6,14:58.9,74,COMPLETE,14.12.20.70
vcf,13:45.0,15:00.0,75,COMPLETE,14.12.51.52
vcf,13:20.7,15:01.1,100,COMPLETE,14.12.22.139
vcf,13:21.5,15:00.6,99,COMPLETE,14.12.16.198
vcf,13:34.3,15:00.5,86,COMPLETE,14.12.16.75
vcf,13:34.5,15:02.2,87,COMPLETE,14.12.24.146
vcf,13:34.6,15:00.6,86,COMPLETE,14.12.31.74
vcf,13:34.8,15:00.6,85,COMPLETE,14.12.50.87
vcf,13:35.7,15:00.7,85,COMPLETE,14.12.17.173
vcf,13:35.6,15:01.0,85,COMPLETE,14.12.57.17
vcf,13:37.1,15:01.8,84,COMPLETE,14.12.28.67
vcf,13:37.0,15:00.8,83,COMPLETE,14.12.63.45
vcf,13:37.4,15:01.7,84,COMPLETE,14.12.60.38
vcf,13:37.8,15:01.2,83,COMPLETE,14.12.27.21
vcf,13:38.4,15:01.0,82,COMPLETE,14.12.62.252
vcf,13:38.8,15:01.9,83,COMPLETE,14.12.56.103
vcf,13:39.0,15:02.2,83,COMPLETE,14.12.18.169
vcf,13:40.4,15:02.1,81,COMPLETE,14.12.59.106
vcf,13:40.4,15:02.4,81,COMPLETE,14.12.58.116
vcf,13:41.2,15:02.1,80,COMPLETE,14.12.22.60
vcf,13:41.7,15:01.9,80,COMPLETE,14.12.26.211
vcf,13:41.8,15:01.2,79,COMPLETE,14.12.58.132
vcf,13:42.3,15:00.4,78,COMPLETE,14.12.61.144
vcf,13:42.7,15:00.9,78,COMPLETE,14.12.21.117
vcf,13:44.1,15:01.2,77,COMPLETE,14.12.53.149
vcf,13:44.6,15:00.7,76,COMPLETE,14.12.26.111
vcf,13:44.5,15:00.6,76,COMPLETE,14.12.50.61
vcf,13:44.7,15:00.8,76,COMPLETE,14.12.60.133
vcf,13:23.6,15:03.3,99,COMPLETE,14.12.19.109
vcf,13:40.0,15:03.6,83,COMPLETE,14.12.53.84
vcf,13:41.0,15:02.6,81,COMPLETE,14.12.27.120
vcf,13:41.2,15:02.5,81,COMPLETE,14.12.60.159
vcf,13:44.7,15:03.9,79,COMPLETE,14.12.27.165
vcf,13:44.9,15:02.5,77,COMPLETE,14.12.62.134
vcf,13:37.8,15:04.7,86,COMPLETE,14.12.22.53
vcf,13:42.1,15:05.3,83,COMPLETE,14.12.19.109
vcf,13:28.8,15:07.9,99,COMPLETE,14.12.16.78
vcf,13:30.8,15:08.5,97,COMPLETE,14.12.30.87
vcf,13:36.1,15:07.8,91,COMPLETE,14.12.54.140
vcf,13:38.9,15:08.5,89,COMPLETE,14.12.23.1
vcf,13:40.8,15:07.3,86,COMPLETE,14.12.56.52
vcf,13:45.9,15:09.3,83,COMPLETE,14.12.51.56
vcf,13:42.4,15:11.1,88,COMPLETE,14.12.23.158
vcf,07:31.1,15:15.6,464,COMPLETE,14.12.61.156
vcf,07:31.4,15:30.2,478,COMPLETE,14.12.27.42
vcf,07:31.0,15:39.7,488,COMPLETE,14.12.49.13
vcf,07:31.2,16:38.7,547,COMPLETE,14.12.52.217
